"mRNA","Time","Gene","ABF1","ACE2","ADR1","ARG80","ARG81","ARO80","ASH1","BAS1","CAD1","CBF1","CIN5","CRZ1","CUP9","DAL81","DAL82","DIG1","DOT6","FHL1","FKH1","FKH2","FZF1","GAL4","GAT1","GAT3","GCN4","GCR1","GCR2","GLN3","GTS1","HAA1","HAL9","HAP2","HAP3","HAP4","HAP5","HIR1","HIR2","HMS1","HSF1","IME4","INO2","INO4","IXR1","LEU3","MAC1","MAL13","MAL33","MATa1","MCM1_YPD","MET31","MET4","MIG1","MOT3","MSN1","MSN2","MSN4","MSS11","NDD1","NRG1","PDR1","PHD1","PHO4","PUT3","RAP1","RCS1","REB1","RFX1","RGM1","RLM1","RME1","ROX1","RPH1","RTG1","RTG3","SFL1","SFP1","SIP4","SKN7","SKO1","SMP1","SOK2","STB1","STE12","STP1","STP2","SUM1","SWI4","SWI5","SWI6","YAP1","YAP5","YAP6","YFL044C","YJL206C","ZAP1","ZMS1"
0.08,91,22,-0.01881415,0.058099919,-0.093534735,-0.746284103,-0.355484264,-0.33797708,0.629195635,-0.130910648,-0.30576776,0.530457241,-0.360096434,1.038528121,-0.405774937,-0.330035207,-0.016157727,-0.032868364,0.107444566,-0.098171292,0.28454031,-0.00051118,-0.179423507,-0.075537946,0.449965933,0.115351187,0.035070231,0.088389942,-0.476626776,-0.386215021,0.015808255,-0.38252201,-0.290021782,-0.402839653,-0.016249235,-0.038639929,-0.121534559,-0.074093889,-0.099700882,-0.325283356,-0.417851535,-0.10424173,0.425144628,1.489014005,-0.432066537,-0.175419121,-0.18292878,0.468496675,0.73906002,-0.772009905,-0.081130811,-0.022864386,0.351545225,-0.09548717,-0.327180995,0.305793244,-0.305584307,-0.00341078,-0.438478516,-0.043388597,-0.143897123,-0.246800759,-0.207722974,-0.245936322,0.162045774,0.511738437,-0.79068237,-0.336264059,-0.677458279,0.92179932,-0.14048888,-0.30917914,-0.083422497,0.972449967,0.021205518,0.307847924,0.542944832,0.627801052,0.214115478,-0.207395736,0.22235994,-0.232141383,-0.477213906,0.049999967,-0.081430807,-0.29493825,-0.379432751,-0.566908726,-0.093337345,0.095094944,0.326073632,-0.129538264,-0.381981986,-0.452265135,-0.128627141,-0.136883787,-0.46586471,0.021863021
-0.11,98,22,-0.01881415,0.058099919,-0.093534735,-0.746284103,-0.355484264,-0.33797708,0.629195635,-0.130910648,-0.30576776,0.530457241,-0.360096434,1.038528121,-0.405774937,-0.330035207,-0.016157727,-0.032868364,0.107444566,-0.098171292,0.28454031,-0.00051118,-0.179423507,-0.075537946,0.449965933,0.115351187,0.035070231,0.088389942,-0.476626776,-0.386215021,0.015808255,-0.38252201,-0.290021782,-0.402839653,-0.016249235,-0.038639929,-0.121534559,-0.074093889,-0.099700882,-0.325283356,-0.417851535,-0.10424173,0.425144628,1.489014005,-0.432066537,-0.175419121,-0.18292878,0.468496675,0.73906002,-0.772009905,-0.081130811,-0.022864386,0.351545225,-0.09548717,-0.327180995,0.305793244,-0.305584307,-0.00341078,-0.438478516,-0.043388597,-0.143897123,-0.246800759,-0.207722974,-0.245936322,0.162045774,0.511738437,-0.79068237,-0.336264059,-0.677458279,0.92179932,-0.14048888,-0.30917914,-0.083422497,0.972449967,0.021205518,0.307847924,0.542944832,0.627801052,0.214115478,-0.207395736,0.22235994,-0.232141383,-0.477213906,0.049999967,-0.081430807,-0.29493825,-0.379432751,-0.566908726,-0.093337345,0.095094944,0.326073632,-0.129538264,-0.381981986,-0.452265135,-0.128627141,-0.136883787,-0.46586471,0.021863021
-0.23,105,22,-0.01881415,0.058099919,-0.093534735,-0.746284103,-0.355484264,-0.33797708,0.629195635,-0.130910648,-0.30576776,0.530457241,-0.360096434,1.038528121,-0.405774937,-0.330035207,-0.016157727,-0.032868364,0.107444566,-0.098171292,0.28454031,-0.00051118,-0.179423507,-0.075537946,0.449965933,0.115351187,0.035070231,0.088389942,-0.476626776,-0.386215021,0.015808255,-0.38252201,-0.290021782,-0.402839653,-0.016249235,-0.038639929,-0.121534559,-0.074093889,-0.099700882,-0.325283356,-0.417851535,-0.10424173,0.425144628,1.489014005,-0.432066537,-0.175419121,-0.18292878,0.468496675,0.73906002,-0.772009905,-0.081130811,-0.022864386,0.351545225,-0.09548717,-0.327180995,0.305793244,-0.305584307,-0.00341078,-0.438478516,-0.043388597,-0.143897123,-0.246800759,-0.207722974,-0.245936322,0.162045774,0.511738437,-0.79068237,-0.336264059,-0.677458279,0.92179932,-0.14048888,-0.30917914,-0.083422497,0.972449967,0.021205518,0.307847924,0.542944832,0.627801052,0.214115478,-0.207395736,0.22235994,-0.232141383,-0.477213906,0.049999967,-0.081430807,-0.29493825,-0.379432751,-0.566908726,-0.093337345,0.095094944,0.326073632,-0.129538264,-0.381981986,-0.452265135,-0.128627141,-0.136883787,-0.46586471,0.021863021
-1.1,112,22,-0.01881415,0.058099919,-0.093534735,-0.746284103,-0.355484264,-0.33797708,0.629195635,-0.130910648,-0.30576776,0.530457241,-0.360096434,1.038528121,-0.405774937,-0.330035207,-0.016157727,-0.032868364,0.107444566,-0.098171292,0.28454031,-0.00051118,-0.179423507,-0.075537946,0.449965933,0.115351187,0.035070231,0.088389942,-0.476626776,-0.386215021,0.015808255,-0.38252201,-0.290021782,-0.402839653,-0.016249235,-0.038639929,-0.121534559,-0.074093889,-0.099700882,-0.325283356,-0.417851535,-0.10424173,0.425144628,1.489014005,-0.432066537,-0.175419121,-0.18292878,0.468496675,0.73906002,-0.772009905,-0.081130811,-0.022864386,0.351545225,-0.09548717,-0.327180995,0.305793244,-0.305584307,-0.00341078,-0.438478516,-0.043388597,-0.143897123,-0.246800759,-0.207722974,-0.245936322,0.162045774,0.511738437,-0.79068237,-0.336264059,-0.677458279,0.92179932,-0.14048888,-0.30917914,-0.083422497,0.972449967,0.021205518,0.307847924,0.542944832,0.627801052,0.214115478,-0.207395736,0.22235994,-0.232141383,-0.477213906,0.049999967,-0.081430807,-0.29493825,-0.379432751,-0.566908726,-0.093337345,0.095094944,0.326073632,-0.129538264,-0.381981986,-0.452265135,-0.128627141,-0.136883787,-0.46586471,0.021863021
-0.19,119,22,-0.01881415,0.058099919,-0.093534735,-0.746284103,-0.355484264,-0.33797708,0.629195635,-0.130910648,-0.30576776,0.530457241,-0.360096434,1.038528121,-0.405774937,-0.330035207,-0.016157727,-0.032868364,0.107444566,-0.098171292,0.28454031,-0.00051118,-0.179423507,-0.075537946,0.449965933,0.115351187,0.035070231,0.088389942,-0.476626776,-0.386215021,0.015808255,-0.38252201,-0.290021782,-0.402839653,-0.016249235,-0.038639929,-0.121534559,-0.074093889,-0.099700882,-0.325283356,-0.417851535,-0.10424173,0.425144628,1.489014005,-0.432066537,-0.175419121,-0.18292878,0.468496675,0.73906002,-0.772009905,-0.081130811,-0.022864386,0.351545225,-0.09548717,-0.327180995,0.305793244,-0.305584307,-0.00341078,-0.438478516,-0.043388597,-0.143897123,-0.246800759,-0.207722974,-0.245936322,0.162045774,0.511738437,-0.79068237,-0.336264059,-0.677458279,0.92179932,-0.14048888,-0.30917914,-0.083422497,0.972449967,0.021205518,0.307847924,0.542944832,0.627801052,0.214115478,-0.207395736,0.22235994,-0.232141383,-0.477213906,0.049999967,-0.081430807,-0.29493825,-0.379432751,-0.566908726,-0.093337345,0.095094944,0.326073632,-0.129538264,-0.381981986,-0.452265135,-0.128627141,-0.136883787,-0.46586471,0.021863021
-0.32,0,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
-0.65,7,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
0.87,14,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
1.1,21,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
1.17,28,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
0.44,35,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
0.37,42,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
-0.93,49,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
-1.45,56,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
-0.57,63,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
0.15,70,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
0.92,77,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
0.81,84,23,0.446257395,0.543251471,-0.580028548,-0.115545633,-0.236641188,-0.239294287,0.763957358,0.007236557,0.020903814,-0.080684801,0.352807556,0.506319407,0.225233709,0.300652899,0.032724912,0.460462227,0.527002955,-0.448350274,0.020202057,-0.019065675,-0.016775255,-0.855550724,-0.456770171,0.000602055,-0.37725843,0.012526053,0.025887634,-0.236328755,-0.567693715,-0.956304475,-0.164352465,-0.069506986,-0.069025297,-0.147627485,-0.203889639,0.222338175,0.195844707,0.121440386,-1.272936401,-0.850685243,-0.113865424,1.590941079,0.041122823,-0.183156655,-0.053935875,0.093731342,-0.193449254,-0.648195935,0.513911315,-0.11827343,0.694131892,0.154920416,0.051016901,0.237674088,-0.370064338,0.067485629,0.384775725,-0.002196241,-0.145369914,-0.206480187,0.003397295,0.008002467,0.123497883,-0.008887414,-0.346013744,-0.0967689,0.305669172,-0.618337357,1.026976358,0.146408496,0.347836389,0.459555003,-0.088024041,-0.101451773,-0.064911984,0.331103137,0.394080884,0.251959476,-1.231123873,-0.000370315,0.855073335,0.790384626,0.976640709,-0.329540615,-0.018681191,0.036762978,2.622918266,1.675298997,1.759305977,0.399407594,-0.430304981,0.297425399,-0.275719507,-0.111054023,0.016114023,-0.849144302
